"Latest: Time (s)";"Latest: Position (m)";"Latest: Velocity (m/s)";"Latest: Acceleration (m/s²)"
0,05;-0,031654;0,190932222222;0,159094197531
0,1;-0,022565;0,200806111111;0,0731845061728
0,15;-0,011815;0,206840666667;-0,112860185185
0,2;-0,001133;0,197526666667;-0,442394382716
0,25;0,00889;0,165717777778;-0,850785061728
0,3;0,016507;0,109273888889;-1,19042598765
0,35;0,020333;0,039325;-1,36396944444
0,4;0,020523;-0,033785;-1,36621481481
0,45;0,016923;-0,104456111111;-1,19043024691
0,5;0,009409;-0,159566666667;-0,854041049383
0,55;6,10000000001E-05;-0,192917222222;-0,430073148148
0,6;-0,010672;-0,204738888889;0,0490851851852
0,65;-0,021544;-0,188937222222;0,541559876543
0,7;-0,030598;-0,147923333333;0,968188888889
0,75;-0,037141;-0,0868527777778;1,26664259259
0,8;-0,039738;-0,0142922222222;1,39250802469
0,85;-0,03863;0,0597227777778;1,33510030864
0,9;-0,033489;0,126557777778;1,09810555556
0,95;-0,025196;0,174953888889;0,723575617284
1;-0,015173;0,202187222222;0,262653703704
1,05;-0,003938;0,203218888889;-0,243250617284
1,1;0,006259;0,176990555556;-0,723591666667
1,15;0,014741;0,126816111111;-1,10589351852
1,2;0,019606;0,05989;-1,33133734568
1,25;0,020939;-0,0129944444444;-1,38690864198
1,3;0,018342;-0,0858761111111;-1,26474228395
1,35;0,011833;-0,146293333333;-0,975566666667
1,4;0,002969;-0,188221666667;-0,56515308642
1,45;-0,007971;-0,205695;-0,0808320987654
1,5;-0,018635;-0,196918333333;0,417224074074
1,55;-0,028693;-0,162528333333;0,872287345679
1,6;-0,035895;-0,104398888889;1,20110061728
1,65;-0,03953;-0,0352583333333;1,35942345679
1,7;-0,039565;0,0379105555556;1,3532904321
1,75;-0,035566;0,106369444444;1,18531790123
1,8;-0,028451;0,162565555556;0,866290740741
1,85;-0,018462;0,197851111111;0,428222839506
1,9;-0,00766;0,20795;-0,0732969135802
1,95;0,003437;0,190611666667;-0,575568518519
2;0,012439;0,147525;-1,00566358025
2,05;0,018983;0,0847116666667;-1,30158024691
2,1;0,021424;0,00978555555556;-1,41329907407
2,15;0,019917;-0,06475;-1,3281117284
2,2;0,014516;-0,129154444444;-1,08413919753
2,25;0,006414;-0,178133333333;-0,712874074074
2,3;-0,004232;-0,204081111111;-0,251874074074
2,35;-0,015;-0,204688888889;0,243850925926
2,4;-0,025733;-0,179231111111;0,722537345679
2,45;-0,033956;-0,128893333333;1,11150277778
2,5;-0,039305;-0,0615927777778;1,34484938272
2,55;-0,040379;0,0128088888889;1,39942469136
2,6;-0,037955;0,0853855555556;1,27671419753
2,65;-0,031394;0,14687;0,994239506173
2,7;-0,022513;0,189638333333;0,589202160494
2,75;-0,011503;0,208948888889;0,104781481481
2,8;-0,000545;0,201343333333;-0,406521604938
2,85;0,009721;0,166789444444;-0,875911728395
2,9;0,017096;0,108888888889;-1,22546049383
2,95;0,021181;0,0368144444444;-1,39645
3;0,020887;-0,0385094444444;-1,37715246914
3,05;0,017061;-0,107546666667;-1,18843425926
3,1;0,009582;-0,162673333333;-0,862084567901
3,15;2,60000000001E-05;-0,198148333333;-0,427598765432
3,2;-0,011278;-0,207929444444;0,0671907407407
3,25;-0,021821;-0,191262777778;0,558285185185
3,3;-0,031394;-0,149733888889;0,986332716049
3,35;-0,037661;-0,0873916666667;1,28405154321
3,4;-0,040586;-0,01379;1,40132592593
3,45;-0,039011;0,0599922222222;1,3374882716
3,5;-0,034285;0,126103333333;1,11371049383
3,55;-0,02582;0,177157222222;0,745597530864
3,6;-0,01564;0,205058333333;0,27242654321
3,65;-0,004232;0,206257222222;-0,244272222222
3,7;0,006155;0,178895555556;-0,722218209877
3,75;0,014482;0,130083333333;-1,10213950617
3,8;0,019917;0,0631;-1,34007654321
3,85;0,021095;-0,0113955555556;-1,39574753086
3,9;0,018671;-0,0836744444444;-1,27225432099
3,95;0,012283;-0,144860555556;-0,990410802469
4;0,003454;-0,187648333333;-0,584672530864
4,05;-0,007435;-0,206544444444;-0,10045154321
4,1;-0,018289;-0,198427777778;0,400092592593
4,15;-0,02833;-0,164391111111;0,848544135802
4,2;-0,035583;-0,108880555556;1,18274907407
4,25;-0,039721;-0,0403772222222;1,37007623457
4,3;-0,039946;0,0353044444444;1,37917623457
4,35;-0,03593;0,105082222222;1,20428487654
4,4;-0,028901;0,161624444444;0,879421604938
4,45;-0,018947;0,197476111111;0,441682098765
4,5;-0,008162;0,208392222222;-0,058987962963
4,55;0,003004;0,191773333333;-0,561973148148
4,6;0,012058;0,149348888889;-0,993876234568
4,65;0,01874;0,0870555555556;-1,29370709877
4,7;0,02125;0,0127244444444;-1,41467160494
4,75;0,020021;-0,0620377777778;-1,34581203704
4,8;0,014759;-0,129227222222;-1,09680216049
4,85;0,006276;-0,177067222222;-0,712709876543
4,9;-0,003799;-0,203179444444;-0,254000308642
4,95;-0,015017;-0,204211666667;0,24375308642
5;-0,025335;-0,178061666667;0,7176
5,05;-0,033783;-0,128435;1,09513888889
5,1;-0,038821;-0,0624283333333;1,32463919753
5,15;-0,040275;0,0103694444444;1,39172561728
5,2;-0,037834;0,0836272222222;1,28491882716
5,25;-0,031463;0,145832222222;1,00756141975
5,3;-0,022513;0,189742777778;0,596895987654
5,35;-0,011486;0,208740555556;0,104721296296
5,4;-0,000579;0,201028888889;-0,406863271605
5,45;0,009704;0,166402222222;-0,874085802469
5,5;0,016992;0,108840555556;-1,22182716049
5,55;0,021164;0,03723;-1,39828333333
5,6;0,020922;-0,039385;-1,37420524691
5,65;0,016784;-0,106756666667;-1,18189444444
5,7;0,009825;-0,162374444444;-0,861501851852
5,75;-0,000268;-0,197642222222;-0,427707407407
5,8;-0,011001;-0,207047777778;0,0572962962963
5,85;-0,021873;-0,192515;0,552668518519
5,9;-0,031429;-0,149923333333;0,993713271605
5,95;-0,037695;-0,0871216666667;1,29140740741
6;-0,040569;-0,0132527777778;1,40681820988
6,05;-0,039028;0,0611166666667;1,33403919753
6,1;-0,034095;0,126555555556;1,09948024691
6,15;-0,025733;0,176176111111;0,734608024691
6,2;-0,015571;0,203178888889;0,28539691358
6,25;-0,004544;0,207112777778;-0,217161419753
6,3;0,00638;0,181443333333;-0,7121
6,35;0,014568;0,131737777778;-1,10803580247
6,4;0,020246;0,0646;-1,35434938272
6,45;0,021406;-0,0114922222222;-1,41040648148
6,5;0,018913;-0,0838805555556;-1,28207808642
