"Latest: Time (s)";"Latest: Position (m)";"Latest: Velocity (m/s)";"Latest: Acceleration (m/s²)"
7,1;-0,015839;-0,168345;0,147087037037
7,15;-0,024434;-0,157024444444;0,34530617284
7,2;-0,032095;-0,133188333333;0,527198765432
7,25;-0,038022;-0,102035555556;0,65902345679
7,3;-0,04251;-0,0653911111111;0,742739814815
7,35;-0,044694;-0,0255211111111;0,771737962963
7,4;-0,044988;0,0132122222222;0,761778395062
7,45;-0,043411;0,0520755555556;0,71570617284
7,5;-0,039564;0,0861766666667;0,636542592593
7,55;-0,034625;0,116092222222;0,542092592593
7,6;-0,027797;0,14136;0,421528703704
7,65;-0,020223;0,159662222222;0,269475308642
7,7;-0,011489;0,169568888889;0,0892197530864
7,75;-0,002806;0,168520555556;-0,0952558641975
7,8;0,005599;0,160067222222;-0,279330246914
7,85;0,013658;0,140841111111;-0,461387345679
7,9;0,020105;0,111877777778;-0,59987962963
7,95;0,02494;0,0790561111111;-0,695239814815
8;0,028233;0,04117;-0,754966666667
8,05;0,029134;0,00149388888889;-0,765204938272
8,1;0,02832;-0,0369527777778;-0,73571882716
8,15;0,025373;-0,0735472222222;-0,670380864198
8,2;0,020712;-0,104576111111;-0,585589197531
8,25;0,014837;-0,132629444444;-0,482815123457
8,3;0,007211;-0,154535555556;-0,341725925926
8,35;-0,000952;-0,168078333333;-0,169421604938
8,4;-0,009929;-0,172791666667;0,0316941358025
8,45;-0,018767;-0,164967222222;0,234688888889
8,5;-0,026757;-0,148216666667;0,41367345679
8,55;-0,033949;-0,122536666667;0,565141049383
8,6;-0,039287;-0,0898955555556;0,673958641975
8,65;-0,04303;-0,0540294444444;0,749012345679
8,7;-0,044936;-0,0132411111111;0,777674691358
8,75;-0,044313;0,0266666666667;0,741941666667
8,8;-0,042077;0,0625055555556;0,668947530864
8,85;-0,037866;0,0938094444444;0,583457716049
8,9;-0,03251;0,120362777778;0,499374691358
8,95;-0,025821;0,144979444444;0,38679691358
9;-0,017658;0,161329444444;0,225793518519
9,05;-0,009322;0,168539444444;0,0398311728395
9,1;-0,000414;0,16585;-0,158425617284
9,15;0,007748;0,151736111111;-0,338536111111
9,2;0,014958;0,131103888889;-0,495936419753
9,25;0,021231;0,10172;-0,633395679012
9,3;0,02546;0,0651377777778;-0,71327345679
9,35;0,027696;0,0281355555556;-0,740409876543
9,4;0,02832;-0,00976555555556;-0,73834537037
9,45;0,026725;-0,0472877777778;-0,699024382716
9,5;0,02338;-0,0804805555556;-0,636974691358
9,55;0,018632;-0,111636666667;-0,554553703704
9,6;0,011994;-0,137354444444;-0,437878395062
9,65;0,004646;-0,156512222222;-0,292267901235
9,7;-0,003915;-0,168423888889;-0,107743518519
9,75;-0,012754;-0,167758888889;0,0868098765432
9,8;-0,021003;-0,158571111111;0,254922685185
9,85;-0,02894;-0,140705;0,378556635802
9,9;-0,035422;-0,117193333333;0,423008796296
9,95;-0,040587;-0,0948280555556;0,400726234568
10;-0,043914;-0,0782144444445;0,365499691358
