"Latest: Time (s)";"Latest: Position (m)";"Latest: Velocity (m/s)";"Latest: Acceleration (m/s²)"
0,05;-0,080724;0,0813844444444;1,09323746914
0,1;-0,078263;0,129466388889;1,24492919753
0,15;-0,070983;0,199468;1,37570324074
0,2;-0,05885;0,27831;1,2957283642
0,25;-0,042141;0,341663333333;0,946222623457
0,3;-0,023577;0,377915;0,454567160494
0,35;-0,003402;0,388591666667;-0,0879987654321
0,4;0,016531;0,368851111111;-0,625352160494
0,45;0,03447;0,323710555556;-1,10782839506
0,5;0,04981;0,255345555556;-1,5183191358
0,55;0,060782;0,167667777778;-1,82067932099
0,6;0,067039;0,0681455555556;-1,99141388889
0,65;0,067888;-0,0378811111111;-2,00419753086
0,7;0,063018;-0,138796666667;-1,85803518519
0,75;0,053554;-0,228467777778;-1,58917746914
0,8;0,039497;-0,301323333333;-1,22584907407
0,85;0,02258;-0,353108888889;-0,801663888889
0,9;0,00341;-0,383950555556;-0,313922839506
0,95;-0,016904;-0,387177777778;0,233505246914
1;-0,036421;-0,362016666667;0,805606481481
1,05;-0,054447;-0,304828888889;1,33191419753
1,1;-0,067863;-0,223258888889;1,72981759259
1,15;-0,077344;-0,126232222222;1,98355
1,2;-0,080984;-0,0181616666667;2,07074259259
1,25;-0,079008;0,0875588888889;1,99569938272
1,3;-0,071867;0,185335;1,80463734568
1,35;-0,06015;0,272606111111;1,49070895062
1,4;-0,043892;0,341015;1,03118364198
1,45;-0,024739;0,37916;0,488292283951
1,5;-0,004875;0,389191111111;-0,0563762345679
1,55;0,015144;0,373136111111;-0,58912037037
1,6;0,033586;0,329086111111;-1,08406882716
1,65;0,049013;0,261130555556;-1,49442376543
1,7;0,060348;0,175631666667;-1,80215555556
1,75;0,067126;0,0765644444444;-1,99001203704
1,8;0,068356;-0,0299666666667;-2,01625555556
1,85;0,063954;-0,132490555556;-1,86991450617
1,9;0,054507;-0,221687222222;-1,60169382716
1,95;0,041144;-0,294677777778;-1,26485092593
2;0,024452;-0,351002777778;-0,854447839506
2,05;0,005091;-0,383691111111;-0,360630864198
2,1;-0,01498;-0,389256666667;0,187997839506
2,15;-0,034913;-0,366668333333;0,768120987654
2,2;-0,053078;-0,310566111111;1,29985061728
2,25;-0,066892;-0,230796666667;1,70017993827
2,3;-0,07672;-0,135283333333;1,96452160494
2,35;-0,080897;-0,028725;2,07986358025
2,4;-0,079684;0,0796922222222;2,02613117284
2,45;-0,07256;0,180050555556;1,81804382716
2,5;-0,061103;0,265866666667;1,48981358025
2,55;-0,04533;0,333809444444;1,04753425926
2,6;-0,026559;0,374022222222;0,527147222222
2,65;-0,006782;0,386119444444;0,00127962962963
2,7;0,012943;0,373647222222;-0,516899691358
2,75;0,03161;0,334783888889;-1,02713518519
2,8;0,047574;0,268621666667;-1,47431574074
2,85;0,059308;0,181611666667;-1,789425
2,9;0,066103;0,0839322222222;-1,96059660494
2,95;0,067975;-0,0199538888889;-1,9889808642
3;0,063988;-0,120899444444;-1,87233302469
3,05;0,055443;-0,211636666667;-1,63968549383
3,1;0,042287;-0,288313888889;-1,3119712963
3,15;0,025925;-0,346704444444;-0,890125925926
3,2;0,006616;-0,38052;-0,391365432099
3,25;-0,013212;-0,387030555556;0,143842592593
3,3;-0,033076;-0,367089444444;0,697059259259
3,35;-0,051171;-0,316832777778;1,22762592593
3,4;-0,065852;-0,239887222222;1,65392654321
3,45;-0,075801;-0,145676111111;1,93748395062
3,5;-0,080932;-0,0396766666667;2,06095339506
3,55;-0,079771;0,0673888888889;2,01686697531
3,6;-0,073773;0,165821666667;1,85651604938
3,65;-0,063096;0,258171666667;1,56232654321
3,7;-0,047098;0,329445;1,10717191358
3,75;-0,028899;0,371642777778;0,578792592593
3,8;-0,008914;0,387139444444;0,0401987654321
3,85;0,01088;0,375105;-0,484564814815
3,9;0,0296;0,337598333333;-0,977378703704
3,95;0,04565;0,274909444444;-1,40707469136
4;0,057818;0,193298333333;-1,74268302469
4,05;0,065652;0,0956444444444;-1,95053734568
4,1;0,067645;-0,00851333333333;-1,99588395062
4,15;0,064664;-0,110004444444;-1,89086481481
4,2;0,056275;-0,202322222222;-1,66307993827
4,25;0,043847;-0,27998;-1,33803919753
4,3;0,027555;-0,339105;-0,93324691358
4,35;0,009095;-0,376344444444;-0,45311882716
4,4;-0,011132;-0,386918888889;0,0850154320988
4,45;-0,030736;-0,368778888889;0,641720061728
4,5;-0,049213;-0,321214444444;1,16216111111
4,55;-0,063824;-0,248713888889;1,5910404321
4,6;-0,074761;-0,158240555556;1,91130308642
4,65;-0,080412;-0,0510744444444;2,07086604938
4,7;-0,079857;0,0570755555556;2,03963703704
4,75;-0,074345;0,157941666667;1,86971234568
4,8;-0,06372;0,248532777778;1,57569259259
4,85;-0,048814;0,321167777778;1,15138981481
4,9;-0,030493;0,3674;0,639055246914
4,95;-0,010924;0,385163888889;0,110692592593
5;0,008939;0,378105555556;-0,4118
5,05;0,027988;0,343557777778;-0,916094444444
5,1;0,044281;0,284259444444;-1,36277314815
5,15;0,057246;0,203804444444;-1,7192904321
5,2;0,065323;0,107123333333;-1,94374814815
5,25;0,068269;0,00289888888889;-2,00873981481
5,3;0,065566;-0,100415555556;-1,91289166667
5,35;0,057748;-0,193013888889;-1,69477160494
5,4;0,045806;-0,273167222222;-1,38476790123
5,45;0,029738;-0,335313888889;-0,981347222222
5,5;0,011331;-0,374062222222;-0,508360493827
5,55;-0,008637;-0,388043333333;0,0160570987654
5,6;-0,028569;-0,373697222222;0,569490740741
5,65;-0,047064;-0,331907777778;1,12594228395
5,7;-0,063166;-0,257767777778;1,59831141975
5,75;-0,073583;-0,164333888889;1,89695493827
5,8;-0,079892;-0,0618594444444;2,03822561728
5,85;-0,079979;0,0452388888889;2,02930987654
5,9;-0,075091;0,146206666667;1,88551635802
5,95;-0,065072;0,23882;1,61125709877
6;-0,050478;0,312933333333;1,2028654321
6,05;-0,032816;0,362987222222;0,701544753086
6,1;-0,013022;0,384618333333;0,159686728395
6,15;0,00679;0,377656666667;-0,362062962963
6,2;0,025596;0,347312222222;-0,855790740741
6,25;0,042565;0,291094444444;-1,31347067901
6,3;0,055599;0,212653333333;-1,68450277778
6,35;0,064508;0,117518888889;-1,92647222222
6,4;0,067767;0,0127144444444;-1,99622839506
6,45;0,065566;-0,088475;-1,91024876543
6,5;0,058615;-0,182179444444;-1,71603549383
6,55;0,046881;-0,263673333333;-1,42455401235
