"Latest: Time (s)";"Latest: Position (m)";"Latest: Velocity (m/s)";"Latest: Acceleration (m/s²)"
2,3;0,057726;0,50879;-1,92101388889
2,35;0,081391;0,388460555556;-2,65513734568
2,4;0,097975;0,23382;-3,15779074074
2,45;0,105471;0,0609966666667;-3,37508796296
2,5;0,104173;-0,114898333333;-3,30867839506
2,55;0,093561;-0,280216111111;-2,97716450617
2,6;0,075228;-0,421873333333;-2,41291388889
2,65;0,050005;-0,529165555556;-1,66101358025
2,7;0,020489;-0,591814444444;-0,804664197531
2,75;-0,010845;-0,610955;0,0926663580247
2,8;-0,042456;-0,583036111111;0,994234876543
2,85;-0,071003;-0,509018333333;1,82879228395
2,9;-0,094962;-0,394520555556;2,52307808642
2,95;-0,111685;-0,248854444444;3,0182595679
3;-0,12067;-0,08293;3,26876111111
3,05;-0,120202;0,0887922222222;3,25308487654
3,1;-0,111425;0,252084444444;2,99055833333
3,15;-0,094235;0,396116666667;2,51165030864
3,2;-0,070691;0,510988888889;1,83782407407
3,25;-0,041573;0,586473888889;1,00467376543
3,3;-0,010153;0,614855555556;0,0854342592593
3,35;0,021804;0,595347222222;-0,846034876543
3,4;0,051269;0,528005555556;-1,72151759259
3,45;0,076232;0,418988333333;-2,48246666667
3,5;0,094721;0,272232777778;-3,0499132716
3,55;0,104363;0,102840555556;-3,34537746914
3,6;0,105281;-0,0741094444444;-3,34810030864
3,65;0,096608;-0,242821666667;-3,07419012346
3,7;0,080214;-0,391163888889;-2,55821790123
3,75;0,056151;-0,506442222222;-1,84831296296
3,8;0,027881;-0,579971111111;-1,02591820988
3,85;-0,003419;-0,611781666667;-0,13209537037
3,9;-0,035237;-0,594927777778;0,792677469136
3,95;-0,064857;-0,530127777778;1,65768580247
4;-0,089907;-0,423268888889;2,38147561728
4,05;-0,108413;-0,284614444444;2,91628333333
4,1;-0,119337;-0,122568333333;3,22163611111
4,15;-0,120999;0,0481761111111;3,26621944444
4,2;-0,114247;0,213165555556;3,07407469136
4,25;-0,099186;0,364398888889;2,65411635802
4,3;-0,076681;0,487281111111;2,01851635802
4,35;-0,049;0,573166666667;1,21203302469
4,4;-0,01751;0,612829444444;0,297036728395
4,45;0,014222;0,603603888889;-0,641148765432
4,5;0,04469;0,547275;-1,54019197531
4,55;0,070796;0,445148333333;-2,32456141975
4,6;0,090618;0,307258333333;-2,92029660494
4,65;0,102545;0,143634444444;-3,27661018519
4,7;0,105436;-0,0313227777778;-3,35841759259
4,75;0,099308;-0,203511666667;-3,1586904321
4,8;0,084334;-0,357413333333;-2,70156111111
4,85;0,0624;-0,481673333333;-2,04012037037
4,9;0,03465;-0,567646111111;-1,22429969136
4,95;0,003731;-0,606750555556;-0,333002469136
5;-0,027689;-0,601727777778;0,578923148148
5,05;-0,058365;-0,548612777778;1,46838271605
5,1;-0,084471;-0,449264444444;2,22516265432
5,15;-0,104483;-0,317996666667;2,78999166667
5,2;-0,117173;-0,162988888889;3,15762160494
5,25;-0,121431;0,00678055555556;3,29037901235
5,3;-0,116567;0,177597222222;3,14596820988
5,35;-0,102925;0,331526111111;2,74913919753
5,4;-0,082394;0,459574444444;2,16125864198
5,45;-0,055699;0,554346111111;1,40549598765
5,5;-0,025179;0,60497;0,530822222222
5,55;0,006605;0,609547777778;-0,398387345679
5,6;0,037731;0,564865;-1,31812685185
5,65;0,06491;0,474319444444;-2,14879475309
5,7;0,086775;0,343502222222;-2,81337037037
5,75;0,100451;0,183176111111;-3,23370092593
5,8;0,105662;0,00851944444444;-3,36759845679
5,85;0,101247;-0,165192222222;-3,21279722222
5,9;0,088454;-0,322416666667;-2,80828950617
5,95;0,068044;-0,454286111111;-2,19335092593
6;0,041522;-0,548721111111;-1,40897037037
6,05;0,011348;-0,598178333333;-0,540503703704
6,1;-0,019968;-0,603813888889;0,35754845679
6,15;-0,050921;-0,562117222222;1,23961111111
6,2;-0,077962;-0,475995;2,02560771605
6,25;-0,099948;-0,353427222222;2,65738240741
6,3;-0,114455;-0,202044444444;3,08004876543
6,35;-0,120739;-0,0356027777778;3,25187160494
6,4;-0,118246;0,134376111111;3,15617530864
6,45;-0,10663;0,290437222222;2,81501481481
6,5;-0,087882;0,417995555556;2,36108611111
6,55;-0,064771;0,533208333333;1,7276787037
6,6;-0,032848;0,605973888889;0,792130864198
6,65;-0,001272;0,614618888889;-0,211870061728
6,7;0,030149;0,579847777778;-1,13520185185
6,75;0,058539;0,498021111111;-1,96791111111
6,8;0,081529;0,377326111111;-2,64720925926
6,85;0,097525;0,225168333333;-3,12100339506
6,9;0,104779;0,0547805555556;-3,33439969136
6,95;0,103151;-0,119481111111;-3,26896697531
7;0,092366;-0,282541666667;-2,93863703704
7,05;0,073999;-0,42245;-2,37760802469
7,1;0,048758;-0,528059444444;-1,62656419753
7,15;0,019381;-0,589138333333;-0,768406790123
7,2;-0,011849;-0,606282222222;0,129210185185
7,25;-0,043149;-0,57588;1,01600462963
7,3;-0,071176;-0,501378888889;1,82234259259
7,35;-0,094737;-0,389238333333;2,50760493827
7,4;-0,111529;-0,243081111111;3,0008537037
7,45;-0,119769;-0,0783;3,23419135802
7,5;-0,119441;0,0899866666667;3,22002808642
7,55;-0,110612;0,253115;2,96388364198
7,6;-0,093283;0,395495555556;2,47872839506
7,65;-0,069912;0,508347222222;1,80618858025
7,7;-0,040915;0,582387777778;0,980342901235
7,75;-0,009755;0,609117777778;0,0792151234568
7,8;0,021701;0,591087777778;-0,842158950617
7,85;0,051321;0,524020555556;-1,72991604938
7,9;0,075886;0,412762777778;-2,48330925926
7,95;0,093959;0,267211111111;-3,02623796296
8;0,103515;0,0991838888889;-3,29945555556
8,05;0,104034;-0,0738422222222;-3,29376975309
8,1;0,095881;-0,240342222222;-3,02807253086
8,15;0,079192;-0,386204444444;-2,52480709877
8,2;0,055977;-0,500041111111;-1,84348518519
8,25;0,027535;-0,574384444444;-1,04675216049
8,3;-0,00302;-0,606552222222;-0,182033024691
8,35;-0,034424;-0,599865555556;0,803191975309
8,4;-0,06619;-0,524912777778;1,74054135802
8,45;-0,08847;-0,409918888889;2,368975
8,5;-0,107236;-0,282447222222;2,83418425926
8,55;-0,118246;-0,123245;3,1642
8,6;-0,119994;0,0455511111111;3,22904907407
8,65;-0,113433;0,210209444444;3,03809290123
8,7;-0,09832;0,358277222222;2,61361851852
8,75;-0,076543;0,479106111111;1,9945787037
8,8;-0,049034;0,564531666667;1,20968024691
8,85;-0,018237;0,604256666667;0,321406481481
8,9;0,013235;0,597361111111;-0,591941049383
8,95;0,043305;0,544027222222;-1,47798148148
9;0,069377;0,446580555556;-2,2765441358
9,05;0,089596;0,309530555556;-2,89885895062
9,1;0,101438;0,145368333333;-3,25159135802
9,15;0,10438;-0,0270744444444;-3,31969166667
9,2;0,098616;-0,19637;-3,12963117284
9,25;0,084195;-0,350540555556;-2,68083580247
9,3;0,062244;-0,473006111111;-2,02203919753
9,35;0,035377;-0,557487222222;-1,23382561728
9,4;0,004822;-0,599172777778;-0,368514197531
9,45;-0,026287;-0,595816666667;0,529370061728
9,5;-0,056617;-0,545927777778;1,40872037037
9,55;-0,082757;-0,450136111111;2,17272314815
9,6;-0,102873;-0,321398333333;2,75673549383
9,65;-0,115978;-0,166238888889;3,12760277778
9,7;-0,120046;0,00223055555556;3,23427345679
9,75;-0,115528;0,166757222222;3,09629481481
9,8;-0,102977;0,320417222222;2,73571824074
9,85;-0,08248;0,449144444444;2,17011675926
9,9;-0,056825;0,542102333333;1,54677861111
9,95;-0,026322;0,596953611111;1,04045330247
10;0,005428;0,622685555556;0,718753641976
