0,6;0,124423;-0,0706701904762;-3,50597191686
0,65;0,109394;-0,337524904762;-4,03583840514
0,7;0,083824;-0,546814285714;-3,26624346939
0,75;0,050939;-0,681296111111;-2,00495578483
0,8;0,013512;-0,743691111111;-0,675937045855
0,85;-0,025804;-0,745269444444;0,571774911817
0,9;-0,063508;-0,684465555556;1,74504598765
0,95;-0,096567;-0,565497777778;2,7772058642
1;-0,121963;-0,398044444444;3,58689135802
1,05;-0,137807;-0,195098333333;4,09672345679
1,1;-0,14228;0,0269761111111;4,23137654321
1,15;-0,134808;0,243215;3,99057067901
1,2;-0,117109;0,438313333333;3,43017191358
1,25;-0,089563;0,597086666667;2,59205493827
1,3;-0,055447;0,706392777778;1,53381080247
1,35;-0,016547;0,756116111111;0,335089506173
1,4;0,022735;0,741256666667;-0,90186882716
1,45;0,060023;0,663979444444;-2,08787160494
1,5;0,091504;0,527021111111;-3,12563641975
1,55;0,114716;0,341067777778;-3,89760987654
1,6;0,127006;0,121488888889;-4,28778117284
1,65;0,127041;-0,104521111111;-4,26485277778
1,7;0,116085;-0,319149444444;-3,87506358025
1,75;0,094035;-0,505215;-3,15350524691
1,8;0,063698;-0,645120555556;-2,17040092593
1,85;0,027225;-0,727973333333;-1,03546203704
1,9;-0,01145;-0,750723888889;0,158489506173
1,95;-0,050281;-0,711694444444;1,33834722222
2;-0,084987;-0,613112777778;2,41891759259
2,05;-0,113659;-0,462467222222;3,31160679012
2,1;-0,132867;-0,271113888889;3,93089475309
2,15;-0,141725;-0,0557966666667;4,21096975309
2,2;-0,138639;0,164485;4,12702962963
2,25;-0,124736;0,371087777778;3,68704444444
2,3;-0,100242;0,545577777778;2,93426574074
2,35;-0,068362;0,674151111111;1,93656604938
2,4;-0,030571;0,745887777778;0,770611111111
2,45;0,008745;0,754103333333;-0,469615432099
2,5;0,047351;0,698467222222;-1,6936382716
2,55;0,08112;0,579949444444;-2,7931287037
2,6;0,1074;0,40966;-3,65399012346
2,65;0,123591;0,201670555556;-4,18790123457
2,7;0,128359;-0,0251805555556;-4,32452160494
2,75;0,12087;-0,247625555556;-4,04892407407
2,8;0,102477;-0,443465;-3,42968240741
2,85;0,075053;-0,601149444444;-2,5383287037
2,9;0,040226;-0,705383333333;-1,44707006173
2,95;0,002106;-0,749434444444;-0,261193209877
3;-0,037159;-0,731480555556;0,929711419753
3,05;-0,073389;-0,65374;2,04966203704
3,1;-0,104714;-0,520966111111;3,0220617284
3,15;-0,127337;-0,342170555556;3,7544441358
3,2;-0,140182;-0,132413333333;4,16073055556
3,25;-0,141032;0,08895;4,19420740741
3,3;-0,130925;0,301473888889;3,86577623457
3,35;-0,109845;0,48817;3,21822160494
3,4;-0,080393;0,632600555556;2,32325185185
3,45;-0,044734;0,728205;1,22960339506
3,5;-0,005158;0,762480555556;-0,0191530864198
3,55;0,034349;0,727468333333;-1,2933617284
3,6;0,070147;0,627945;-2,4483287037
3,65;0,099253;0,474291111111;-3,39088425926
3,7;0,119344;0,277111111111;-4,03367561728
3,75;0,127925;0,0559166666667;-4,30443518519
3,8;0,125065;-0,168951111111;-4,1855808642
3,85;0,110347;-0,377089444444;-3,70044444444
3,9;0,086026;-0,551336666667;-2,90314938272
3,95;0,053297;-0,677356111111;-1,86045462963
4;0,015818;-0,742400555556;-0,685163271605
4,05;-0,02329;-0,747003888889;0,524552777778
4,1;-0,061393;-0,688451111111;1,69180679012
4,15;-0,094434;-0,57221;2,71832407407
4,2;-0,120489;-0,408125;3,52777376543
4,25;-0,136698;-0,208075555556;4,04687345679
4,3;-0,142072;0,0108627777778;4,21234290123
4,35;-0,135502;0,227837222222;4,0131308642
4,4;-0,118478;0,424889444444;3,48719722222
4,45;-0,091678;0,587748888889;2,67361481481
4,5;-0,057788;0,701797222222;1,62215555556
4,55;-0,019165;0,756871111111;0,405929938272
4,6;0,020655;0,744097777778;-0,856364197531
4,65;0,057717;0,667992222222;-2,04457283951
4,7;0,089718;0,534128333333;-3,08155185185
4,75;0,113242;0,34921;-3,84943179012
4,8;0,12581;0,134274444444;-4,25269228395
4,85;0,127076;-0,0914122222222;-4,26864537037
4,9;0,116328;-0,307981111111;-3,89890154321
4,95;0,095075;-0,494925555556;-3,190075
5;0,065015;-0,636726666667;-2,2302595679
5,05;0,02927;-0,724189444444;-1,10875524691
5,1;-0,009821;-0,750818888889;0,0929388888889
5,15;-0,04834;-0,713991111111;1,27665277778
5,2;-0,083444;-0,619713888889;2,36871388889
5,25;-0,112532;-0,470458888889;3,28347561728
5,3;-0,132156;-0,279888333333;3,91335401235
5,35;-0,141482;-0,0650861111111;4,19765833333
5,4;-0,138813;0,154292222222;4,12019074074
5,45;-0,125482;0,359672777778;3,71159783951
5,5;-0,101836;0,538051111111;2,98675432099
5,55;-0,069766;0,669236111111;1,99356790123
5,6;-0,032686;0,744191111111;0,826686111111
5,65;0,007185;0,755305;-0,425618209877
5,7;0,045461;0,700557777778;-1,65132345679
5,75;0,079612;0,585567777778;-2,7545787037
5,8;0,106256;0,415643333333;-3,61943209877
5,85;0,122569;0,210132222222;-4,15029567901
5,9;0,128029;-0,0143022222222;-4,3062904321
5,95;0,121026;-0,236172777778;-4,06930092593
6;0,1035;-0,435242777778;-3,47774351852
6,05;0,076023;-0,596351666667;-2,58147407407
6,1;0,041544;-0,701181666667;-1,48650123457
6,15;0,003614;-0,747557777778;-0,311541049383
6,2;-0,035564;-0,733350555556;0,885537654321
6,25;-0,072228;-0,656696666667;2,01924444444
6,3;-0,103379;-0,525461666667;2,99980740741
6,35;-0,126661;-0,347293888889;3,73877901235
6,4;-0,13935;-0,138333333333;4,14807067901
6,45;-0,140962;0,0824188888889;4,18894907407
6,5;-0,130752;0,29495;3,86931728395
6,55;-0,1104;0,481180555556;3,24210061728
6,6;-0,08119;0,629673333333;2,34776697531
6,65;-0,045289;0,724602222222;1,2404212963
6,7;-0,006302;0,758387777778;0,0134160493827
6,75;0,033101;0,727291111111;-1,24338641975
6,8;0,069037;0,630946666667;-2,41495462963
6,85;0,098507;0,477309444444;-3,37478271605
6,9;0,118495;0,280426111111;-4,0163845679
6,95;0,12737;0,0614038888889;-4,29615123457
7;0,124926;-0,163874444444;-4,19892592593
7,05;0,110434;-0,374587777778;-3,70845987654
7,1;0,085904;-0,547728888889;-2,89514814815
7,15;0,05373;-0,672367222222;-1,86471388889
7,2;0,016355;-0,738798333333;-0,709851234568
7,25;-0,022493;-0,745076111111;0,489327160494
7,3;-0,060613;-0,689269444444;1,66421265432
7,35;-0,093845;-0,573318333333;2,70517530864
7,4;-0,119796;-0,409846666667;3,52160555556
7,45;-0,136334;-0,209459444444;4,04210555556
7,5;-0,141448;0,00886222222222;4,20475
7,55;-0,135311;0,224688888889;4,01875864198
7,6;-0,118374;0,424118888889;3,49475339506
7,65;-0,091366;586;2,67205895062
7,7;-0,057926;0,700230555556;1,62234537037
7,75;-0,018991;0,755191666667;0,406723765432
7,8;0,02036;0,742055;-0,845295987654
7,85;0,057527;0,668377222222;-2,0392845679
7,9;0,089718;0,53267;-3,08454259259
7,95;0,112739;0,348478888889;-3,84728641975
8;0,125741;0,134121666667;-4,26131820988
8,05;0,126764;-0,0941;-4,26992283951
8,1;0,115704;-0,308693888889;-3,88577932099
8,15;0,094763;-0,494693888889;-3,18711975309
8,2;0,064599;-0,638332777778;-2,21832438272
8,25;0,028525;-0,723215555556;-1,08069351852
8,3;-0,010046;-0,748597222222;0,120181481481
8,35;-0,048843;-0,710678888889;1,30602098765
8,4;-0,083461;-0,613607222222;2,38124228395
8,45;-0,11222;-0,465373888889;3,27190401235
8,5;-0,131653;-0,27593;3,89566790123
8,55;-0,140754;-0,0627261111111;4,18904320988
8,6;-0,138258;0,157876666667;4,11337098765
8,65;-0,12432;0,363241666667;3,67650709877
8,7;-0,100623;0,536563888889;2,95028641975
8,75;-0,069038;0,667502222222;1,98412685185
8,8;-0,031681;0,742912777778;0,824570061728
8,85;0,007792;0,754336111111;-0,437663271605
8,9;0,046432;0,698881666667;-1,68798395062
8,95;0,080288;0,579009444444;-2,78369444444
9;0,106187;0,410528333333;-3,62901697531
9,05;0,122881;0,204224444444;-4,16350030864
9,1;0,127474;-0,0222222222222;-4,29832253086
9,15;0,12028;-0,241517777778;-4,03882623457
9,2;0,102477;-0,439082222222;-3,44307253086
9,25;0,074827;-0,597459444444;-2,55608117284
9,3;0,04059;-0,702567222222;-1,46914783951
9,35;0,002262;-0,748796111111;-0,271506481481
9,4;-0,036916;-0,729968333333;0,935332716049
9,45;-0,073077;-0,651295555556;2,05074907407
9,5;-0,10409;-0,519675555556;3,02214537037
9,55;-0,127025;-0,340040555556;3,75684475309
9,6;-0,139315;-0,130120555556;4,15299290123
9,65;-0,140425;0,0902272222222;4,17940709877
9,7;-0,12992;0,301788888889;3,85175524691
9,75;-0,109204;0,487288333333;3,21807308642
9,8;-0,079699;0,634085555556;2,33271987654
9,85;-0,043642;0,726950555556;1,31937691358
9,9;-0,004534;0,761571;0,457326851852
9,95;0,034713;0,752816666667;-0,0492923456785
10;0,070355;0,732713333333;-0,290822469135
